Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),velocity_diff,row_number
252.225745,51.52539541,-0.237731567,27.03346522,28.27125726,260.5433819,4.93910992,4.93910992,-0.060701879999999875,234
253.2257545,51.52534828,-0.238136788,27.21241445,28.40975077,259.968591,4.972299147,4.972299147,0.13849351,235
254.225763,51.5252929,-0.23854331,27.46455172,28.51051566,259.1142773,4.980172105,4.980172105,0.10076489000000066,236
255.2257723,51.52522335,-0.23894587,27.11096246,28.65869329,257.6780902,4.908690299,4.908690299,0.14817762999999928,237
256.2257807,51.5251603,-0.239354121,27.11488788,28.7638867,256.9711145,4.904569511,4.904569511,0.10519341000000182,238
257.2257904,51.52509411,-0.239764583,27.25356373,28.91832651,256.3320075,4.875671488,4.875671488,0.1544398099999995,239
258.2257996,51.52503367,-0.240172506,27.38327832,29.0762903,255.8837256,4.870346156,4.870346156,0.15796379000000016,240
259.225808,51.52496522,-0.240577471,27.35905009,29.18085633,255.2929452,4.865002561,4.865002561,0.10456603000000086,241
260.2258176,51.52489604,-0.240987714,27.76859712,29.28147828,254.8308764,4.863478805,4.863478805,0.10062195000000074,242
261.2258264,51.52481913,-0.241399879,27.69976365,29.45534238,254.1576327,4.860000472,4.860000472,0.1738640999999994,243
262.2258351,51.52474574,-0.241807107,27.75761853,29.55122419,253.6094303,4.81933198,4.81933198,0.09588180999999807,244
263.2258445,51.52466603,-0.242214958,27.68214054,29.64703424,252.941137,4.810482345,4.810482345,0.09581005000000076,245
264.2258532,51.52458521,-0.242622402,27.63187766,29.73860107,252.3379519,4.81738196,4.81738196,0.09156683000000143,246
265.2258623,51.52449539,-0.243031535,27.5444878,29.83689772,251.7002692,4.829682263,4.829682263,0.09829664999999821,247
266.2258722,51.5244027,-0.243441608,27.66282651,29.9270394,251.077049,4.842647775,4.842647775,0.09014168000000211,248
267.2258815,51.52430781,-0.243849802,27.69866691,29.98134615,250.4210145,4.886640251,4.886640251,0.054306749999998516,249
268.2258893,51.5242089,-0.244261561,27.91087548,30.07785301,249.9629466,4.915524129,4.915524129,0.09650685999999808,250
269.2258983,51.52411997,-0.24467171,27.89923659,30.09651014,250.1014208,4.957025364,4.957025364,0.018657130000001132,251
270.2259073,51.52402988,-0.245082848,28.02004367,30.18520525,250.0638227,4.950548212,4.950548212,0.08869510999999974,252
271.2259172,51.52393042,-0.24549856,27.84813813,30.41278933,249.8739097,4.973336575,4.973336575,0.22758407999999974,253
272.225926,51.52382607,-0.245914219,27.70902845,30.5489971,249.4352204,4.975603993,4.975603993,0.13620777000000217,254
273.2259346,51.52373006,-0.246324996,27.59095646,30.57504504,249.246841,5.015035985,5.015035985,0.026047939999997993,255
274.225944,51.52362604,-0.246743081,27.2860142,30.76108821,248.823594,4.983661666,4.983661666,0.18604317000000137,256
275.2259535,51.52351573,-0.24716274,27.44882273,30.91477552,248.3032813,4.952036298,4.952036298,0.1536873099999987,257
276.225962,51.52340664,-0.247578294,27.41980884,31.0112893,247.7663655,4.912097568,4.912097568,0.09651378000000221,258
277.2259707,51.52329636,-0.24799513,27.52952886,31.10943829,247.3132082,4.923739294,4.923739294,0.09814898999999855,259
278.225114,51.52318351,-0.248409936,27.46291942,31.19482791,246.8800818,4.951440425,4.951440425,0.08538962000000083,260
279.2251092,51.5230634,-0.24882317,27.33312136,31.30749739,246.3097189,4.956807898,4.956807898,0.11266948000000099,261
280.2251178,51.52294635,-0.249233205,27.02526292,31.4026389,245.7849819,4.891266183,4.891266183,0.09514150999999771,262
281.2251148,51.52283054,-0.249648102,27.08016449,31.51936332,245.4120684,4.877191071,4.877191071,0.1167244200000006,263
282.2251135,51.52270581,-0.250061538,26.89843714,31.59892293,244.9217774,4.866586363,4.866586363,0.07955961000000045,264
283.2251216,51.52258333,-0.250470312,26.61028331,31.69249998,244.3698763,4.858131768,4.858131768,0.09357705000000038,265
284.225117,51.52245259,-0.250881522,26.4484989,31.81121434,243.7297168,4.854254678,4.854254678,0.11871435999999846,266
285.2251149,51.52232263,-0.251292635,26.46085302,31.90542943,243.1962369,4.864242557,4.864242557,0.09421509000000228,267
286.2251235,51.52218556,-0.251704021,26.2814776,32.05971039,242.666273,4.890012292,4.890012292,0.1542809599999977,268
287.2251179,51.52204499,-0.252116146,26.35473971,32.20718618,241.9484788,4.901808223,4.901808223,0.14747579000000144,269
288.2251161,51.52189951,-0.252522106,26.21376376,32.33175078,241.1557781,4.909845621,4.909845621,0.12456459999999936,270
289.2251217,51.52175352,-0.252931164,26.33688411,32.43160422,240.4034281,4.92306986,4.92306986,0.09985343999999685,271
290.2251151,51.52160209,-0.253334341,26.30547135,32.55031767,239.5376761,4.904086902,4.904086902,0.11871345000000133,272
291.225113,51.52143642,-0.253737272,26.11913102,32.83044524,238.3511154,4.891886345,4.891886345,0.28012757000000477,273
292.2251221,51.52127844,-0.254137596,26.30130536,32.87881464,237.7534749,4.91132119,4.91132119,0.048369399999998564,274
293.2251296,51.52111744,-0.254535639,26.21208895,32.96735269,237.2898402,4.895940141,4.895940141,0.08853804999999682,275
294.2251375,51.5209565,-0.254936618,26.09808068,33.07084676,237.073755,4.895287885,4.895287885,0.10349407000000355,276
295.2251447,51.52079604,-0.255338906,26.10429826,33.19092866,237.0508491,4.894190229,4.894190229,0.1200818999999953,277
296.2251524,51.5206321,-0.25574116,26.21178431,33.28764899,237.0754659,4.941938287,4.941938287,0.09672033000000368,278
297.2251598,51.52047024,-0.256145715,26.21522286,33.37153946,237.2909018,4.957956135,4.957956135,0.08389047000000005,279
298.225168,51.52030701,-0.256552005,26.58594704,33.35432461,237.4922579,4.890199821,4.890199821,-0.017214850000002002,280
299.2251761,51.52015713,-0.256952588,26.41069165,33.35795959,238.0526256,4.909321366,4.909321366,0.0036349800000010646,281
300.2251848,51.51999864,-0.25736939,26.59775283,33.55710691,238.5158281,4.937760934,4.937760934,0.19914732000000157,282
301.2251925,51.51983481,-0.257785889,27.04843354,33.64285397,238.8691385,4.972850293,4.972850293,0.08574705999999566,283
302.2252012,51.51967931,-0.258201388,27.24919781,33.66575671,239.2977528,5.014372067,5.014372067,0.022902739999999255,284
303.2252084,51.51952272,-0.258621165,27.32736188,33.76937593,239.6715628,5.07546217,5.07546217,0.1036192200000059,285
304.2252166,51.51936757,-0.259041576,27.23479787,33.83892848,239.946015,5.121380561,5.121380561,0.06955254999999738,286
305.2252246,51.51921499,-0.259466278,27.30295468,33.9120511,240.3339262,5.186039998,5.186039998,0.07312261999999947,287
306.2252325,51.51906392,-0.25989565,27.78165653,33.98106076,240.7017709,5.217786572,5.217786572,0.06900965999999897,288
307.2252412,51.51891474,-0.260324639,27.96422029,34.02835867,241.0253721,5.413156104,5.413156104,0.047297910000004606,289
308.2252502,51.51876743,-0.260759332,28.12696317,34.11654682,241.4806717,5.589245649,5.589245649,0.08818815000000058,290
309.2252588,51.51861838,-0.261197792,28.41253332,34.23474364,241.9179285,5.684293984,5.684293984,0.11819681999999432,291
310.2252665,51.5184567,-0.261663754,28.87210824,34.78388375,242.4134363,5.913510677,5.913510677,0.5491401100000033,292
311.225275,51.51830526,-0.262116882,29.00818149,35.04299739,242.9803118,6.305434844,6.305434844,0.25911363999999537,293
312.2252831,51.51816848,-0.262571339,28.80349433,35.23236722,244.0461511,6.845936163,6.845936163,0.18936983000000396,294
313.2252913,51.51802738,-0.263038549,29.52849228,35.44988192,244.936325,7.351730553,7.351730553,0.2175147000000024,295
314.2253001,51.51791572,-0.263470387,29.29269488,35.02513045,246.1031913,6.874940853,6.874940853,-0.4247514700000039,296
315.2253081,51.51778729,-0.263945016,29.71985977,35.22992904,246.9464386,7.054690043,7.054690043,0.2047985900000029,297
316.2253168,51.51766889,-0.264407191,29.15153585,35.2825944,247.7222553,7.262077233,7.262077233,0.052665359999998884,298
317.225325,51.51755587,-0.264886811,29.4847639,35.38594458,248.5052708,7.443652614,7.443652614,0.10335017999999963,299
318.2253336,51.5174353,-0.265363457,29.82490205,35.40091589,248.8083743,6.889399404,6.889399404,0.01497130999999996,300
319.2253422,51.51732587,-0.265849685,29.76818027,35.50953004,249.3147243,6.9476635,6.9476635,0.10861415000000108,301
320.2253512,51.51721524,-0.2663301,29.19831491,35.58099762,249.5356166,7.083553357,7.083553357,0.07146757999999664,302
321.2253591,51.51705161,-0.266818836,29.00154457,35.89125313,248.4782021,7.317932443,7.317932443,0.3102555100000046,303
322.2253683,51.51693825,-0.26729211,28.34887174,35.87070631,248.7519819,7.800684671,7.800684671,-0.020546819999999855,304
323.2253765,51.51683422,-0.267786974,28.62728374,36.09817318,249.4399641,7.896363992,7.896363992,0.22746687000000065,305
324.2253858,51.51674899,-0.268273564,29.43934324,35.90969755,250.5548232,8.148814432,8.148814432,-0.18847563000000633,306
325.2253941,51.51666154,-0.268761212,28.52473165,36.0205872,251.4269114,7.372939379,7.372939379,0.11088965000000428,307
326.2254021,51.51657163,-0.26925118,28.26032813,36.06016012,252.2809893,7.242633852,7.242633852,0.03957291999999768,308
327.2254112,51.516483,-0.269757545,28.37834985,36.26594007,253.0200927,6.701607926,6.701607926,0.20577995000000016,309
328.2254204,51.51639438,-0.270253872,28.5233481,36.30978762,253.5214831,5.79644184,5.79644184,0.0438475500000024,310
329.2254283,51.51632379,-0.270751965,28.80412046,36.36215979,253.9093811,5.117635775,5.117635775,0.052372169999998164,311
330.2254374,51.51623914,-0.271258913,29.10804864,36.43103273,254.3612864,5.009697092,5.009697092,0.06887293999999855,312
331.2254463,51.51615757,-0.271763816,29.25718563,36.52249446,254.9018624,5.001472565,5.001472565,0.09146172999999891,313
332.2254544,51.51608111,-0.272271098,29.54899669,36.57390015,255.4174943,4.972215295,4.972215295,0.051405690000002835,314
333.225463,51.51600465,-0.272784756,29.96635584,36.62818025,256.0007349,4.923852098,4.923852098,0.05428009999999972,315
334.2254717,51.51592206,-0.273298836,30.05896601,36.71398312,256.3220292,4.897783601,4.897783601,0.08580287000000197,316
335.2254801,51.51584267,-0.273811152,30.07165257,36.75506054,256.6141706,4.880614576,4.880614576,0.041077420000000586,317
336.2254897,51.51576867,-0.274324387,29.96457356,36.81589332,257.0456807,4.872839737,4.872839737,0.060832779999998365,318
337.2254975,51.51569714,-0.274841833,29.99975663,36.92010328,257.3536692,4.856064484,4.856064484,0.1042099599999986,319
338.2255062,51.51562417,-0.275363932,30.02241692,37.03893427,257.8512574,4.855574332,4.855574332,0.1188309899999993,320
339.225515,51.51556159,-0.275885248,30.235145,37.11386979,258.4963326,4.847664456,4.847664456,0.07493552000000392,321
340.2255234,51.51549718,-0.276411165,30.24650337,37.21298205,259.0534175,4.85241138,4.85241138,0.09911225999999829,322
341.2255319,51.5154425,-0.276939187,30.46379521,37.29149909,259.6664209,4.845132748,4.845132748,0.07851704000000126,323
342.2255409,51.51538919,-0.277468779,30.6228644,37.37166893,260.2310683,4.837355054,4.837355054,0.08016983999999638,324
343.2255492,51.51534112,-0.277999964,30.86982355,37.45363908,260.8728333,4.836619042,4.836619042,0.08197015000000363,325
344.2255579,51.51529148,-0.278535916,30.85849211,37.55799396,261.4560818,4.852604314,4.852604314,0.10435487999999538,326
345.2255673,51.51524983,-0.279068093,30.8699172,37.59271312,262.0559285,4.859775509,4.859775509,0.034719160000001636,327
346.225576,51.51520834,-0.27960663,30.97333418,37.66598503,262.6750993,4.876575189,4.876575189,0.07327191000000255,328
347.2255845,51.51516879,-0.280145581,30.88100242,37.71678735,263.2055999,4.881983345,4.881983345,0.050802319999995404,329
348.2255934,51.51513141,-0.280687014,30.95949186,37.79096256,263.6423112,4.911754929,4.911754929,0.07417520999999994,330
349.2256026,51.5150963,-0.281228294,30.88140821,37.86389399,264.1903873,4.929261952,4.929261952,0.07293143000000413,331
350.2256104,51.51506267,-0.2817685,30.77146562,37.90554092,264.5962526,4.951099902,4.951099902,0.04164692999999886,332
351.225619,51.51501943,-0.282318522,31.11520628,38.05757046,264.6403769,4.941377877,4.941377877,0.1520295400000009,333
352.2256283,51.5149911,-0.282865477,31.32673449,38.15376786,265.1753355,4.982626739,4.982626739,0.09619740000000121,334
353.2256372,51.51496712,-0.283418015,31.58906523,38.32568126,265.8619961,5.051128691,5.051128691,0.1719134000000011,335
354.2256458,51.51494783,-0.283967712,31.70456904,38.42356587,266.5715266,5.044954939,5.044954939,0.09788460999999415,336
355.2256542,51.51493927,-0.284526128,31.94090986,38.60154501,267.442062,5.032176627,5.032176627,0.17797914000000503,337
356.2256628,51.51493084,-0.285078835,31.95998973,38.68857929,268.2182998,5.061475648,5.061475648,0.08703427999999747,338
357.225672,51.51493257,-0.285610554,31.52036833,38.52467703,268.9707016,5.060320619,5.060320619,-0.1639022600000004,339
358.2256809,51.51493094,-0.286154933,31.45547384,38.47476776,269.454464,5.07305825,5.07305825,-0.04990927000000056,340
359.2256888,51.51492965,-0.286707957,31.66729877,38.46449264,269.7373242,5.035150999,5.035150999,-0.010275119999995752,341
360.2256976,51.51492854,-0.287263366,31.69310289,38.47144361,269.8058615,5.024133862,5.024133862,0.006950969999998335,342
361.2257062,51.51492309,-0.28781728,31.41429351,38.49266491,269.7638032,5.009282169,5.009282169,0.021221300000000554,343
362.2257156,51.514919,-0.288373199,31.37342285,38.57252211,269.6779033,5.005783921,5.005783921,0.0798571999999993,344
363.2257245,51.51491169,-0.288936621,31.39838161,38.66744527,269.529941,5.071631894,5.071631894,0.09492316000000045,345
364.2257322,51.51492595,-0.289505449,30.9616649,38.88665476,270.0526819,5.085910145,5.085910145,0.21920948999999723,346
365.225741,51.51491591,-0.290062945,30.25912978,38.91966409,269.8863912,5.080749167,5.080749167,0.03300932999999873,347
366.2257502,51.51490637,-0.290626715,30.48857869,39.02672554,269.7234739,5.045509571,5.045509571,0.10706145000000333,348
367.2257584,51.51489363,-0.291193469,30.36850794,39.13805603,269.5321381,5.012788729,5.012788729,0.11133049000000028,349
368.2257681,51.51488843,-0.291753862,30.15592971,39.17441148,269.4732403,4.982094148,4.982094148,0.036355450000002065,350
369.2257764,51.51488264,-0.292319477,30.49070184,39.25793392,269.4242733,4.953679377,4.953679377,0.08352243999999587,351
370.2257851,51.51487811,-0.292886159,30.79178051,39.333816,269.4346606,5.030898291,5.030898291,0.07588207999999952,352
371.225794,51.51487432,-0.293453709,30.38457,39.41799986,269.3905755,5.135726573,5.135726573,0.08418386000000311,353
372.225803,51.51487909,-0.294024617,31.72401136,39.52372882,269.6131714,5.206213854,5.206213854,0.10572896000000043,354
373.2258112,51.51487364,-0.294587366,31.58195416,39.49911784,269.5226851,5.18433831,5.18433831,-0.02461098000000561,355
374.2258197,51.51486615,-0.295154533,31.23388423,39.51259777,269.223278,5.128399843,5.128399843,0.013479930000002582,356
375.2258286,51.51486485,-0.295723872,30.98678504,39.55240685,269.081085,5.157281451,5.157281451,0.03980907999999772,357
376.2258375,51.51485751,-0.296294477,31.7008351,39.55698979,268.6149628,5.204896367,5.204896367,0.0045829400000059195,358
377.2258469,51.51484621,-0.296864427,31.70304382,39.55466939,268.0848482,5.243408289,5.243408289,-0.0023204000000021097,359
378.2258556,51.51483149,-0.297434902,31.03249135,39.61389159,267.6981423,5.308189442,5.308189442,0.05922220000000067,360
379.2258641,51.51481844,-0.298008441,31.0471243,39.70781235,267.4179079,5.311781934,5.311781934,0.09392075999999605,361
380.2258726,51.5148048,-0.298584655,31.0805957,39.80902318,267.1124587,5.324013828,5.324013828,0.10121082999999942,362
381.2258807,51.51478225,-0.299162225,30.95426595,39.9650977,266.8429576,5.403515406,5.403515406,0.1560745200000042,363
382.2258902,51.51475635,-0.299740968,30.88439337,40.07374642,266.4247303,5.393923406,5.393923406,0.10864871999999792,364
383.2258993,51.51473409,-0.300321872,31.11531311,40.20324529,266.1521644,5.291235633,5.291235633,0.12949886999999904,365
384.225908,51.51470296,-0.300900154,31.25401922,40.26835353,265.6722159,5.189138665,5.189138665,0.0651082400000007,366
385.2259166,51.51466315,-0.30147454,30.67399174,40.27882744,265.0684043,5.241349386,5.241349386,0.010473910000001752,367
386.2259251,51.51464912,-0.30204882,31.7245038,40.24298681,265.0157279,5.315385574,5.315385574,-0.035840630000002704,368
387.2458489,51.51461818,-0.302640601,32.18947993,40.32981143,264.8234192,5.46739639,5.46739639,0.08682462000000157,369
388.2491862,51.51458329,-0.303221872,32.18436677,40.41955919,264.63281,5.802224813,5.802224813,0.08974776000000162,370
389.2483715,51.51454263,-0.303799299,31.69898587,40.51407232,264.3980394,6.314016763,6.314016763,0.09451312999999573,371
390.2259595,51.51451931,-0.304378545,33.10462893,40.69837854,264.5546498,6.592609571,6.592609571,0.1843062200000034,372
391.2259693,51.51451837,-0.304971278,34.23414728,40.7951186,264.9791669,5.645124101,5.645124101,0.0967400600000019,373
392.2259783,51.51449369,-0.305546102,34.45298083,40.72805986,265.1389969,5.98487212,5.98487212,-0.06705874000000023,374
393.2464809,51.51446119,-0.30614229,34.4456223,40.82255631,265.1442005,6.528136906,6.528136906,0.09449645000000118,375
394.2476084,51.51442883,-0.306727042,34.11828769,40.9200639,265.1840188,7.180924604,7.180924604,0.09750758999999931,376
395.2477593,51.51440007,-0.307320467,34.95580992,41.06375019,265.2615358,8.163069115,8.163069115,0.143686289999998,377
396.2260132,51.51435125,-0.30787732,33.91869484,40.95459086,264.912523,7.711773956,7.711773956,-0.10915932999999711,378
397.2260211,51.51430453,-0.308461391,33.85171846,40.94804923,264.6004901,7.672223586,7.672223586,-0.006541630000000964,379
398.2260296,51.51427108,-0.309058431,34.70024279,41.091966,264.6590277,7.428183456,7.428183456,0.14391676999999703,380
